Family	!	Scientific Name	Author	Reference	Date
"Hydrangeaceae"	""	"Hydrangea albostellata"	"Samain, Najarro & E. Martínez"	"Phytotaxa 162(4): 183, f. 1–4"	"2014"
"Hydrangeaceae"	""	"Hydrangea steyermarkii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(4): 233"	"1940"
"Alismataceae"	"!"	"Hydrocleys nymphoides"	"(Willd.) Buchenau"	"Index Crit. Butom. Alism. Juncag. 9"	"1868"
"Alismataceae"	""	"Hydrocleys parviflora"	"Seub."	"Fl. Bras. 3(1): 117"	"1847"
"Araliaceae"	"!"	"Hydrocotyle"	"L."	"Sp. Pl. 1: 234"	"1753"
"Araliaceae"	"!"	"Hydrocotyle bonariensis"	"Lam."	"Encycl. 3(1): 153–154"	"1789"
"Araliaceae"	""	"Hydrocotyle leucocephala"	"Cham. & Schltdl."	"Linnaea 1: 364"	"1826"
"Araliaceae"	""	"Hydrocotyle mexicana"	"Schltdl. & Cham."	"Linnaea 5(2): 208"	"1830"
"Araliaceae"	"!"	"Hydrocotyle pusilla"	"A. Rich."	"Ann. Gén. Sci. Phys. 4: 167–168, t. 52, f. 2"	"1820"
"Araliaceae"	""	"Hydrocotyle ranunculoides"	"L. f."	"Suppl. Pl. 177"	"1781 [1782]"
"Araliaceae"	""	"Hydrocotyle umbellata"	"L."	"Sp. Pl. 1: 234"	"1753"
"Araliaceae"	"!"	"Hydrocotyle verticillata"	"Thunb."	"Hydrocotyle 2, 5–6, pl. s.n.[2]"	"1798"
"Hydroleaceae"	""	"Hydrolea spinosa"	"L."	"Sp. Pl. (ed. 2) 1: 328"	"1762"
"Acanthaceae"	""	"Hygrophila costata"	"Nees & T. Nees"	"Pl. Hort. Bonn. Icon. 7–8, t. 3A, a–e"	"1824"
"Acanthaceae"	""	"Hygrophila guianensis"	"Nees"	"London J. Bot. 4: 634–635"	"1845"
"Cactaceae"	""	"Hylocereus escuintlensis"	"Kimnach"	"Cact. Succ. J. (Los Angeles) 56(4): 177–179, f. 1–2"	"1984"
"Cactaceae"	""	"Hylocereus guatemalensis"	"(Eichlam ex Weing.) Britton & Rose"	"Cact. 2: 184, f. 261"	"1920"
"Cactaceae"	""	"Hylocereus minutiflorus"	"Britton & Rose"	"Contr. U.S. Natl. Herb. 16(7): 240, t. 69"	"1913"
"Cactaceae"	""	"Hylocereus ocamponis"	"(Salm-Dyck) Britton & Rose"	"Contr. U.S. Natl. Herb. 12(10): 429"	"1909"
"Cactaceae"	""	"Hylocereus undatus"	"(Haw.) Britton & Rose"	"Fl. Bermuda 256"	"1918"
"Poaceae"	""	"Hymenachne"	"P. Beauv."	"Ess. Agrostogr. 48"	"1812"
"Poaceae"	""	"Hymenachne amplexicaulis"	"(Rudge) Nees"	"Fl. Bras. Enum. Pl. 2(1): 276"	"1829"
"Fabaceae"	"!"	"Hymenaea courbaril"	"L."	"Sp. Pl. 2: 1192"	"1753"
"Amaryllidaceae"	""	"Hymenocallis littoralis"	"(Jacq.) Salisb."	"Trans. Hort. Soc. London 1: 338"	"1812"
"Hymenophyllaceae"	"!"	"Hymenophyllum"	"Sm."	"Mém. Acad. Roy. Sci. (Turin) 5: 418, pl. 9, f. 8"	"1793"
"Hymenophyllaceae"	""	"Hymenophyllum abruptum"	"Hook."	"Sp. Fil. 1: 88, t. 31B"	"1844"
"Hymenophyllaceae"	""	"Hymenophyllum asplenioides"	"(Sw.) Sw."	"J. Bot. (Schrader) 1800(2): 98"	"1801 [1802]"
"Hymenophyllaceae"	""	"Hymenophyllum brevifrons"	"Kunze"	"Bot. Zeitung (Berlin) 5: 185"	"1847"
"Hymenophyllaceae"	""	"Hymenophyllum brevistipes"	"Liebm."	"Kongel. Danske Vidensk. Selsk. Skr., Naturvidensk. Math. Afd., ser. 5, 1: 290"	"1849"
"Hymenophyllaceae"	""	"Hymenophyllum crassipetiolatum"	"Stolze"	"Amer. Fern J. 66(1): 15, f. 1,3"	"1976"
"Hymenophyllaceae"	"!"	"Hymenophyllum crispum"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 1: 26"	"1815 [1816]"
"Hymenophyllaceae"	""	"Hymenophyllum ectocarpon"	"Fée"	"Mém. Foug. 11: 115, t. 31, f. 1"	"1866"
"Hymenophyllaceae"	""	"Hymenophyllum elegans"	"Spreng."	"Syst. Veg. [Sprengel] 4(1): 133"	"1827"
"Hymenophyllaceae"	""	"Hymenophyllum fendlerianum"	"J.W. Sturm"	"Fl. Bras. 1(2): 291"	"1859"
"Hymenophyllaceae"	""	"Hymenophyllum fucoides"	"(Sw.) Sw."	"J. Bot. (Schrader) 1800(2): 99"	"1801"
"Hymenophyllaceae"	""	"Hymenophyllum hemipteron"	"Rosenst."	"Repert. Spec. Nov. Regni Veg. 22(606–608): 4"	"1925"
"Hymenophyllaceae"	""	"Hymenophyllum hirsutum"	"(L.) Sw."	"J. Bot. (Schrader) 1800(2): 99"	"1801"
"Hymenophyllaceae"	""	"Hymenophyllum lanatum"	"Fée"	"Mém. Foug. 11: 116, t. 31, f. 3"	"1866"
"Hymenophyllaceae"	""	"Hymenophyllum lineare"	"(Sw.) Sw."	"J. Bot. (Schrader) 1800(2): 100"	"1801"
"Hymenophyllaceae"	""	"Hymenophyllum maxonii"	"Christ ex C.V. Morton"	"Contr. U.S. Natl. Herb. 29(3): 165"	"1947"
"Hymenophyllaceae"	"!"	"Hymenophyllum microcarpum"	"Desv."	"Mém. Soc. Linn. Paris 6: 333"	"1827"
"Hymenophyllaceae"	""	"Hymenophyllum myriocarpum"	"Hook."	"Sp. Fil. 1: 106, t. 37d"	"1844"
"Hymenophyllaceae"	"!"	"Hymenophyllum polyanthos"	"(Sw.) Sw."	"J. Bot. (Schrader) 1800(2): 102"	"1801"
"Hymenophyllaceae"	""	"Hymenophyllum pulchellum"	"Schltdl. & Cham."	"Linnaea 5: 618–619"	"1830"
"Hymenophyllaceae"	""	"Hymenophyllum sieberi"	"(C. Presl) Bosch"	"Ned. Kruidk. Arch. 4: 414"	"1859 [1858]"
"Hymenophyllaceae"	""	"Hymenophyllum siliquosum"	"Christ"	"Bull. Herb. Boissier, sér. 2, 4(9): 938"	"1904"
"Hymenophyllaceae"	""	"Hymenophyllum tegularis"	"(Desv.) Proctor & Lourteig"	"Bradea 5(40): 385"	"1990"
"Hymenophyllaceae"	""	"Hymenophyllum trapezoidale"	"Liebm."	"Kongel. Danske Vidensk. Selsk. Skr., Naturvidensk. Math. Afd., ser. 5, 1: 293"	"1849"
"Hymenophyllaceae"	""	"Hymenophyllum trichophyllum"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 1: 27"	"1815 [1816]"
"Hymenophyllaceae"	"!"	"Hymenophyllum tunbrigense"	"(L.) Sm."	"Engl. Bot. 3: , t. 162"	"1794"
"Hymenophyllaceae"	"!"	"Hymenophyllum undulatum"	"(Sw.) Sw."	"J. Bot. (Schrader) 1800(2): 101"	"1801"
"Asteraceae"	""	"Hymenostephium guatemalense"	"(B.L. Rob. & Greenm.) S.F. Blake"	"Contr. Gray Herb. 54: 8"	"1918"
"Asteraceae"	""	"Hymenoxys"	"Cass."	"Dict. Sci. Nat. (ed. 2) 55: 278–279"	"1828"
"Asteraceae"	""	"Hymenoxys integrifolia"	"(Kunth) Bierner"	"Sida 16(1): 5"	"1994"
"Poaceae"	""	"Hyparrhenia"	"Andersson ex E. Fourn."	"Mexic. Pl. 2: 51, 67"	"1886"
"Poaceae"	""	"Hyparrhenia bracteata"	"(Humb. & Bonpl. ex Willd.) Stapf"	"Fl. Trop. Afr. 9(2): 360–361"	"1919"
"Menispermaceae"	"!"	"Hyperbaena"	"Miers ex Benth."	"J. Proc. Linn. Soc., Bot. 5(Suppl. 2): 47"	"1861"
"Menispermaceae"	""	"Hyperbaena allenii"	"Standl."	"Ann. Missouri Bot. Gard. 27(3): 310"	"1940"
"Menispermaceae"	""	"Hyperbaena leptobotryosa"	"(Donn. Sm.) Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(2): 618"	"1937"
"Menispermaceae"	"!"	"Hyperbaena mexicana"	"Miers"	"Contr. Bot. 3: 298"	"1871"
"Menispermaceae"	""	"Hyperbaena steyermarkii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(4): 232"	"1940"
"Menispermaceae"	""	"Hyperbaena tonduzii"	"Diels"	"Pflanzenr. IV. 94(Heft 46): 203"	"1910"
"Menispermaceae"	""	"Hyperbaena winzerlingii"	"Standl."	"Trop. Woods 9: 10–11"	"1927"
"Hypericaceae"	"!"	"Hypericum"	"L."	"Sp. Pl. 2: 783"	"1753"
"Hypericaceae"	""	"Hypericum arbuscula"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(2): 63–64"	"1944"
"Hypericaceae"	""	"Hypericum beamanii"	"N. Robson"	"Bull. Brit. Mus. (Nat. Hist.), Bot. 20(1): 40–41, map 5"	"1990"
"Hypericaceae"	""	"Hypericum epigeium"	"R. Keller"	"Bull. Herb. Boissier, sér. 2, 8(3): 183–184"	"1908"
"Hypericaceae"	""	"Hypericum formosum"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 5: 196, pl. 460"	"1821 [1822]"
"Hypericaceae"	""	"Hypericum gymnanthum"	"Engelm. & A. Gray"	"Boston J. Nat. Hist. 5(2): 212–213"	"1845"
"Hypericaceae"	""	"Hypericum philonotis"	"Schltdl. & Cham."	"Linnaea 5(2): 219"	"1830"
"Hypericaceae"	""	"Hypericum pratense"	"Schltdl. & Cham."	"Linnaea 5(2): 218–219"	"1830"
"Hypericaceae"	""	"Hypericum silenoides"	"Juss."	"Ann. Mus. Natl. Hist. Nat. 3: 161–162, t. 16, f. 3"	"1804"
"Hypericaceae"	""	"Hypericum steyermarkii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(3): 160"	"1940"
"Asteraceae"	"!"	"Hypochaeris"	"L."	"Sp. Pl. 2: 810"	"1753"
"Dennstaedtiaceae"	"!"	"Hypolepis"	"Bernh."	"Neues J. Bot. 1(2): 34"	"1806 [1805]"
"Dennstaedtiaceae"	""	"Hypolepis blepharochlaena"	"Mickel & Beitel"	"Mem. New York Bot. Gard. 46: 219, f. 78N–P"	"1988"
"Dennstaedtiaceae"	"!!"	"Hypolepis nigrescens"	"Hook."	"Sp. Fil. 2: , t. 90, f. C"	"1858 [1851]"
"Dennstaedtiaceae"	""	"Hypolepis repens"	"(L.) C. Presl"	"Tent. Pterid. 162"	"1836"
"Dennstaedtiaceae"	"**"	"Hypolepis viscosa"	"H. Karst. ex Mett."	"Ann. Sci. Nat., Bot., sér. 5, 2: 238"	"1864"
"Dennstaedtiaceae"	"!"	"Hypolepis viscosa"	"H. Karst."	"Fl. Columb. 2: 89, t. 145–146"	"1869"
"Cyperaceae"	""	"Hypolytrum longifolium"	"(Rich.) Nees"	"Linnaea 9: 288"	"1834"
"Cyperaceae"	""	"Hypolytrum schraderianum"	"Nees"	"Fl. Bras. 2(1): 65, pl. 5"	"1842"
"Hypoxidaceae"	"!"	"Hypoxis decumbens"	"L."	"Syst. Nat. (ed. 10) 2: 986"	"1759"
"Hypoxidaceae"	"!"	"Hypoxis humilis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 1: 286"	"1815 [1816]"
"Lamiaceae"	"!!"	"Hyptis"	"Jacq."	"Collectanea 1: 101–103"	"1786 [1787]"
"Lamiaceae"	""	"Hyptis atrorubens"	"Poit."	"Ann. Mus. Hist. Nat. 7: 466–467, t. 27, f. 3"	"1806"
"Lamiaceae"	"!"	"Hyptis brevipes"	"Poit."	"Ann. Mus. Hist. Nat. 7: 465"	"1806"
"Lamiaceae"	""	"Hyptis capitata"	"Jacq."	"Collectanea 1: 102–103"	"1786 [1787]"
"Lamiaceae"	""	"Hyptis conferta"	"Pohl ex Benth."	"Labiat. Gen. Spec. 112"	"1833"
"Lamiaceae"	""	"Hyptis intermedia"	"Epling"	"Bull. Torrey Bot. Club 67(6): 510"	"1940"
"Lamiaceae"	""	"Hyptis lanceolata"	"Poir."	"Encycl., Suppl. 3: 114–115"	"1813"
"Lamiaceae"	""	"Hyptis lantanifolia"	"Poit."	"Ann. Mus. Hist. Nat. 7: 468, pl. 29, f. 1"	"1806"
"Lamiaceae"	""	"Hyptis personata"	"Epling"	"Repert. Spec. Nov. Regni Veg. Beih. 85(4): 312–313"	"1937"
"Lamiaceae"	""	"Hyptis recurvata"	"Poit."	"Ann. Mus. Hist. Nat. 7: 467–468, t. 28, f. 1"	"1806"
"Lamiaceae"	""	"Hyptis sinuata"	"Pohl ex Benth."	"Labiat. Gen. Spec. 103"	"1833"
"Lamiaceae"	"!"	"Hyptis spicigera"	"Lam."	"Encycl. 3(1): 185"	"1789"
"Lamiaceae"	""	"Hyptis vilis"	"Kunth & C.D. Bouché"	"Index Sem. (Berlin) 13"	"1848"
"Cucurbitaceae"	""	"Ibervillea fusiformis"	"(E.J. Lott) Kearns"	"Madroño 41(1): 15"	"1994"
"Cucurbitaceae"	""	"Ibervillea guatemalensis"	"(Standl. & Steyerm.) Kearns"	"Madroño 41(1): 17"	"1994"
"Poaceae"	""	"Ichnanthus"	"P. Beauv."	"Ess. Agrostogr. 56, pl. 12, f. 1"	"1812"
"Poaceae"	""	"Ichnanthus lanceolatus"	"Scribn. & J.G. Sm."	"Bull. Div. Agrostol., U.S.D.A. 4: 36–37, t. 5"	"1897"
"Poaceae"	""	"Ichnanthus nemoralis"	"(Schrad.) Hitchc. & Chase"	"Contr. U.S. Natl. Herb. 18(7): 334"	"1917"
"Aquifoliaceae"	"!"	"Ilex"	"L."	"Sp. Pl. 1: 125"	"1753"
"Aquifoliaceae"	""	"Ilex ampla"	"I.M. Johnst."	"J. Arnold Arbor. 19(2): 123"	"1938"
"Aquifoliaceae"	""	"Ilex anodonta"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(4): 245"	"1940"
"Aquifoliaceae"	""	"Ilex belizensis"	"Lundell"	"Phytologia 1(6): 217"	"1937"
"Aquifoliaceae"	""	"Ilex brandegeeana"	"Loes."	"Nova Acta Acad. Caes. Leop.–Carol. German. Nat. Cur. 78: 148–149"	"1901"
"Aquifoliaceae"	""	"Ilex discolor"	"Hemsl."	"Diagn. Pl. Nov. Mexic. 1: 5"	"1878"
"Aquifoliaceae"	"!"	"Ilex gracilipes"	"Merr."	"Philipp. J. Sci. 3(4): 237"	"1908"
"Aquifoliaceae"	""	"Ilex guianensis"	"(Aubl.) Kuntze"	"Revis. Gen. Pl. 1: 113"	"1891"
"Aquifoliaceae"	""	"Ilex liebmannii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(5): 315"	"1931"
"Aquifoliaceae"	""	"Ilex quercetorum"	"I.M. Johnst."	"J. Arnold Arbor. 19(2): 122"	"1938"
"Aquifoliaceae"	""	"Ilex tolucana"	"Hemsl."	"Diagn. Pl. Nov. Mexic. 1: 5"	"1878"
"Poaceae"	""	"Imperata"	"Cirillo"	"Pl. Rar. Neapol. 2: 26"	"1792"
"Poaceae"	""	"Imperata brasiliensis"	"Trin."	"Mém. Acad. Imp. Sci. St.-Pétersbourg, Sér. 6, Sci. Math. 2(3): 331"	"1832"
"Poaceae"	"!"	"Imperata contracta"	"(Kunth) Hitchc."	"Rep. (Annual) Missouri Bot. Gard. 4: 146"	"1893"
"Fabaceae"	"!"	"Indigofera"	"L."	"Sp. Pl. 2: 751"	"1753"
"Fabaceae"	"!"	"Indigofera jamaicensis"	"Spreng."	"Syst. Veg. [Sprengel] 3: 277"	"1826"
"Fabaceae"	""	"Indigofera lespedezioides"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 457"	"1824"
"Fabaceae"	""	"Indigofera micheliana"	"Rose"	"Contr. U.S. Natl. Herb. 8(4): 310"	"1905"
"Fabaceae"	""	"Indigofera miniata"	"Ortega"	"Nov. Pl. Descr. Dec. 8: 98"	"1798"
"Fabaceae"	""	"Indigofera montana"	"Rose"	"Contr. U.S. Natl. Herb. 8(4): 311"	"1905"
"Fabaceae"	"!"	"Indigofera suffruticosa"	"Mill."	"Gard. Dict. (ed. 8) Indigofera no. 2"	"1768"
"Fabaceae"	""	"Indigofera thibaudiana"	"DC."	"Prodr. 2: 225"	"1825"
"Fabaceae"	"!"	"Inga"	"Mill."	"Gard. Dict. Abr. (ed. 4) 2: [without pagination]"	"1754"
"Fabaceae"	"!"	"Inga acrocephala"	"Steud."	"Flora 26(45): 759"	"1843"
"Fabaceae"	"!"	"Inga acuminata"	"Benth."	"London J. Bot. 4: 600"	"1845"
"Fabaceae"	""	"Inga aestuariorum"	"Pittier"	"Contr. U.S. Natl. Herb. 18(5): 183, pl. 89"	"1916"
"Fabaceae"	"!"	"Inga affinis"	"DC."	"Prodr. 2: 433"	"1825"
"Fabaceae"	"!"	"Inga belizensis"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 4(8): 307"	"1929"
"Fabaceae"	""	"Inga cabrerae"	"M. Sousa"	"Ann. Missouri Bot. Gard. 80(1): 232"	"1993"
"Fabaceae"	"!"	"Inga calderonii"	"Standl."	"J. Wash. Acad. Sci. 13(15): 352"	"1923"
"Fabaceae"	""	"Inga cobanensis"	"Pittier"	"Contr. U.S. Natl. Herb. 18(5): 188"	"1916"
"Fabaceae"	"!"	"Inga cocleensis"	"Pittier"	"Contr. U.S. Natl. Herb. 18(5): 211"	"1916"
"Fabaceae"	"!"	"Inga cookii"	"Pittier"	"Contr. U.S. Natl. Herb. 18(5): 203"	"1916"
"Fabaceae"	""	"Inga davidsei"	"M. Sousa"	"Ann. Missouri Bot. Gard. 80(1): 240, Fig. 3"	"1993"
"Fabaceae"	"!"	"Inga densiflora"	"Benth."	"Trans. Linn. Soc. London 30(3): 617"	"1875"
"Fabaceae"	""	"Inga donnell-smithii"	"Pittier"	"Contr. U.S. Natl. Herb. 18(5): 211–212"	"1916"
"Fabaceae"	"!"	"Inga edulis"	"Mart."	"Flora 20(2, Beibl.): 113"	"1837"
"Fabaceae"	""	"Inga fissicalyx"	"Pittier"	"Contr. U.S. Natl. Herb. 18(5): 213"	"1916"
"Fabaceae"	"!"	"Inga hintonii"	"Sandwith"	"Bull. Misc. Inform. Kew 1937(5): 304–305"	"1937"
"Fabaceae"	"*"	"Inga inga"	"(L.) Britton"	"Fl. Bermuda 170"	"1918"
"Fabaceae"	"!"	"Inga inicuil"	"G. Don"	"Gen. Hist. 2: 391"	"1832"
"Fabaceae"	""	"Inga lactifera"	"M. Sousa"	"Acta Bot. Mex. 89: 26–29, f.1"	"2009"
"Fabaceae"	""	"Inga laurina"	"(Sw.) Willd."	"Sp. Pl. 4(2): 1018"	"1806"
"Fabaceae"	"!"	"Inga leiocalycina"	"Benth."	"London J. Bot. 4: 598"	"1845"
"Fabaceae"	"!"	"Inga marginata"	"Willd."	"Sp. Pl. 4(2): 1015"	"1806"
"Fabaceae"	""	"Inga mexicana"	"(T.D. Penn.) M. Sousa"	"Acta Bot. Mex. 89: 30–34, f. 2"	"2009"
"Fabaceae"	"!"	"Inga micheliana"	"Harms"	"Repert. Spec. Nov. Regni Veg. 13(378–380): 525"	"1915"
"Fabaceae"	"!"	"Inga minutula"	"(Schery) T.S. Elias"	"Phytologia 14(4): 211"	"1967"
"Fabaceae"	"!"	"Inga multijuga"	"Benth."	"Trans. Linn. Soc. London 30(3): 615"	"1875"
"Fabaceae"	"!"	"Inga oerstediana"	"Benth. ex Seem."	"Bot. Voy. Herald 117"	"1853"
"Fabaceae"	"!"	"Inga paterno"	"Harms"	"Repert. Spec. Nov. Regni Veg. 13(373–375): 419–420"	"1914"
"Fabaceae"	"!"	"Inga pavoniana"	"G. Don"	"Gen. Hist. 2: 388"	"1832"
"Fabaceae"	"!"	"Inga pinetorum"	"Pittier"	"Contr. U.S. Natl. Herb. 18(5): 185, pl. 90"	"1916"
"Fabaceae"	"!"	"Inga punctata"	"Willd."	"Sp. Pl. 4(2): 1016"	"1806"
"Fabaceae"	"!"	"Inga quaternata"	"Poepp."	"Nov. Gen. Sp. Pl. 3: 79–804"	"1845"
"Fabaceae"	""	"Inga recordii"	"Britton & Rose"	"Trop. Woods 7: 5–6"	"1926"
"Fabaceae"	"!"	"Inga sapindoides"	"Willd."	"Sp. Pl. 4(2): 1012"	"1806"
"Fabaceae"	""	"Inga spuria"	"Humb. & Bonpl. ex Willd."	"Sp. Pl. 4(2): 1011"	"1806"
"Fabaceae"	"!"	"Inga stenophylla"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(2): 499"	"1937"
"Fabaceae"	""	"Inga tenella"	"M. Sousa"	"Ann. Missouri Bot. Gard. 80(1): 264–265"	"1993"
"Fabaceae"	"!"	"Inga thibaudiana"	"DC."	"Prodr. 2: 434"	"1825"
"Fabaceae"	""	"Inga tuerckheimii"	"Pittier"	"Contr. U.S. Natl. Herb. 18(5): 192–193"	"1916"
"Fabaceae"	"**"	"Inga vera"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 6: 289"	"1823 [1824]"
"Fabaceae"	"!"	"Inga vera"	"Willd."	"Sp. Pl. 4(2): 1010"	"1806"
"Fabaceae"	""	"Inga vera subsp. affinis"	"(DC.) T.D. Penn."	"Genus ~Inga~: Bot. 716"	"1997"
"Fabaceae"	"!"	"Inga vera subsp. spuria"	"(Humb. & Bonpl. ex Willd.) J. León"	"Ann. Missouri Bot. Gard. 53(3): 339"	"1966"
"Orchidaceae"	""	"Ionopsis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 1: 348, t. 83"	"1815 [1816]"
"Orchidaceae"	"!"	"Ionopsis satyrioides"	"(Sw.) Rchb. f."	"Ann. Bot. Syst. 6: 683"	"1861 [1863]"
"Orchidaceae"	""	"Ionopsis utricularioides"	"(Sw.) Lindl."	"Coll. Bot. (8): , t. 39, f. A"	"1821 [1826]"
"Convolvulaceae"	"!!"	"Ipomoea"	"L."	"Sp. Pl. 1: 159"	"1753"
"Convolvulaceae"	"!"	"Ipomoea alba"	"L."	"Sp. Pl. 1: 161"	"1753"
"Convolvulaceae"	""	"Ipomoea anisomeres"	"B.L. Rob. & Bartlett"	"Proc. Amer. Acad. Arts 43(2): 57"	"1908 [1907]"
"Convolvulaceae"	""	"Ipomoea arborescens"	"(Humb. & Bonpl. ex Willd.) G. Don"	"Gen. Hist. 4: 267"	"1838"
"Convolvulaceae"	""	"Ipomoea aristolochiifolia"	"G. Don"	"Gen. Hist. 4: 277"	"1838"
"Convolvulaceae"	""	"Ipomoea asarifolia"	"(Desr.) Roem. & Schult."	"Syst. Veg. (ed. 15 bis) 4: 251"	"1819"
"Convolvulaceae"	""	"Ipomoea aurantiaca"	"L.O. Williams"	"Fieldiana, Bot. 32(12): 187"	"1970"
"Convolvulaceae"	"!"	"Ipomoea batatas"	"(L.) Lam."	"Tabl. Encycl. 1(2[2]): 465"	"1791 [1793]"
"Convolvulaceae"	"!"	"Ipomoea batatoides"	"Choisy"	"Mém. Soc. Phys. Genève 8(1): 58–59"	"1838 [1837]"
"Convolvulaceae"	""	"Ipomoea bernoulliana"	"Peter"	"Nat. Pflanzenfam. IV(3a): 30"	"1897 [1891]"
"Convolvulaceae"	""	"Ipomoea capillacea"	"(Kunth) G. Don"	"Gen. Hist. 4(1): 267"	"1838 [1837]"
"Convolvulaceae"	""	"Ipomoea carnea"	"Jacq."	"Enum. Syst. Pl. 13"	"1760"
"Convolvulaceae"	""	"Ipomoea chenopodiifolia"	"(M. Martens & Galeotti) Hemsl."	"Biol. Cent.-Amer., Bot. 2(11): 385"	"1882"
"Convolvulaceae"	""	"Ipomoea cholulensis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 3: 112"	"1818 [1819]"
"Convolvulaceae"	""	"Ipomoea clavata"	"(G. Don) Ooststr. ex J.F. Macbr."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 11(1): 3"	"1931"
"Convolvulaceae"	""	"Ipomoea contrerasii"	"L.O. Williams"	"Fieldiana, Bot. 32(12): 189"	"1970"
"Convolvulaceae"	""	"Ipomoea costellata"	"Torr."	"Rep. U.S. Mex. Bound. 2(1): 149"	"1859"
"Convolvulaceae"	""	"Ipomoea crinicalyx"	"S. Moore"	"Trans. Linn. Soc. London, Bot. 4(3): 402, t. 27, f. 1"	"1895"
"Convolvulaceae"	""	"Ipomoea demerariana"	"Choisy"	"Prodr. 9: 361"	"1845"
"Convolvulaceae"	"!"	"Ipomoea digitata"	"L."	"Syst. Nat. (ed. 10) 2: 924"	"1759"
"Convolvulaceae"	""	"Ipomoea discoidesperma"	"Donn. Sm."	"Bot. Gaz. 14(2): 27–28"	"1889"
"Convolvulaceae"	""	"Ipomoea dumetorum"	"Willd."	"Syst. Veg. (ed. 15 bis) 4: 789"	"1819"
"Convolvulaceae"	""	"Ipomoea dumosa"	"(Benth.) L.O. Williams"	"Fieldiana, Bot. 32(12): 190"	"1970"
"Convolvulaceae"	""	"Ipomoea elongata"	"Choisy"	"Prodr. 9: 355"	"1845"
"Convolvulaceae"	""	"Ipomoea hederifolia"	"L."	"Syst. Nat. (ed. 10) 2: 925"	"1759"
"Convolvulaceae"	"!"	"Ipomoea heptaphylla"	"Sweet"	"Hort. Brit. 372"	"1830"
"Convolvulaceae"	""	"Ipomoea heterodoxa"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(2): 82"	"1944"
"Convolvulaceae"	""	"Ipomoea imperati"	"(Vahl) Griseb."	"Cat. Pl. Cub. 203"	"1866"
"Convolvulaceae"	""	"Ipomoea indica"	"(Burm.) Merr."	"Interpr. Herb. Amboin. 445"	"1917"
"Convolvulaceae"	"!"	"Ipomoea jalapa"	"(L.) Pursh"	"Fl. Amer. Sept. 146–147"	"1814"
"Convolvulaceae"	"!"	"Ipomoea × leucantha"	"Jacq."	"Icon. Pl. Rar. 2(1): t. 318"	"1788"
"Convolvulaceae"	""	"Ipomoea leucotricha"	"Donn. Sm."	"Bot. Gaz. 23(1): 10–11"	"1897"
"Convolvulaceae"	""	"Ipomoea lindenii"	"M. Martens & Galeotti"	"Bull. Acad. Roy. Sci. Bruxelles 12(2): 264"	"1845"
"Convolvulaceae"	""	"Ipomoea lobata"	"(Cerv.) Thell."	"Vierteljahrsschr. Naturf. Ges. Zürich 64: 775"	"1919"
"Convolvulaceae"	""	"Ipomoea lutea"	"Hemsl."	"Diagn. Pl. Nov. Mexic. 2: 34"	"1879"
"Convolvulaceae"	""	"Ipomoea mairetii"	"Choisy"	"Prodr. 9: 374"	"1845"
"Convolvulaceae"	""	"Ipomoea meyeri"	"(Spreng.) G. Don"	"Gen. Hist. 4: 275"	"1838"
"Convolvulaceae"	""	"Ipomoea microsepala"	"Benth."	"Bot. Voy. Sulphur 136"	"1844 [1845]"
"Convolvulaceae"	""	"Ipomoea minutiflora"	"(M. Martens & Galeotti) House"	"Muhlenbergia 5(5): 71"	"1909"
"Convolvulaceae"	""	"Ipomoea murucoides"	"Roem. & Schult."	"Syst. Veg. (ed. 15 bis) 4: 248"	"1819"
"Convolvulaceae"	""	"Ipomoea neei"	"(Spreng.) O'Donell"	"Lilloa 29: 69"	"1959"
"Convolvulaceae"	""	"Ipomoea nil"	"(L.) Roth"	"Catal. Bot. 1: 36"	"1797"
"Convolvulaceae"	""	"Ipomoea oocarpa"	"Benth."	"Bot. Voy. Sulphur 136"	"1844 [1845]"
"Convolvulaceae"	""	"Ipomoea ophiodes"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(2): 82–83"	"1944"
