Family	!	Scientific Name	Author	Reference	Date
"Poaceae"	"!"	"Gynerium"	"Willd. ex P. Beauv."	"Ess. Agrostogr. 138, 153, pl. 24"	"1812"
"Poaceae"	""	"Gynerium sagittatum"	"(Aubl.) P. Beauv."	"Ess. Agrostogr. 138, 153"	"1812"
"Gentianaceae"	"!"	"Gyrandra"	"Griseb."	"Prodr. 9: 44"	"1845"
"Gentianaceae"	""	"Gyrandra brachycalyx"	"(Standl. & L.O. Williams) G. Mans."	"Taxon 53(3): 722"	"2004"
"Malvaceae"	""	"Gyranthera darienensis"	"Pittier"	"Repert. Spec. Nov. Regni Veg. 13: 318–319"	"1914"
"Hernandiaceae"	""	"Gyrocarpus"	"Jacq."	"Select. Stirp. Amer. Hist. 282, t. 178, f. 80"	"1763"
"Hernandiaceae"	""	"Gyrocarpus americanus"	"Jacq."	"Select. Stirp. Amer. Hist. 282–283, t. 178, f. 80"	"1763"
"Urticaceae"	""	"Gyrotaenia microcarpa"	"(Wedd.) Fawc. & Rendle"	"Fl. Jamaica 3: 56"	"1914"
"Orchidaceae"	"!"	"Habenaria"	"Willd."	"Sp. Pl. 4(1): 5, 44"	"1805"
"Orchidaceae"	"!"	"Habenaria alata"	"Hook."	"Exot. Fl. 3: t. 169"	"1825"
"Orchidaceae"	""	"Habenaria avicula"	"Schltr."	"Repert. Spec. Nov. Regni Veg. 17(481/485): 138"	"1921"
"Orchidaceae"	""	"Habenaria aviculoides"	"Ames & C. Schweinf."	"Sched. Orch. 10: 1–2"	"1930"
"Orchidaceae"	""	"Habenaria bicornis"	"Lindl."	"Gen. Sp. Orchid. Pl. 309"	"1830-1840 [1835]"
"Orchidaceae"	""	"Habenaria bractescens"	"Lindl."	"Gen. Sp. Orchid. Pl. 308"	"1830-1840 [1835]"
"Orchidaceae"	""	"Habenaria clypeata"	"Lindl."	"Gen. Sp. Orchid. Pl. 311"	"1830-1840 [1835]"
"Orchidaceae"	""	"Habenaria dentifera"	"C. Schweinf."	"Bot. Mus. Leafl. 9(3): 46–47, f. 5–6"	"1941"
"Orchidaceae"	""	"Habenaria distans"	"Griseb."	"Cat. Pl. Cub. 270–271"	"1866"
"Orchidaceae"	""	"Habenaria entomantha"	"(Lex.) Lindl."	"Gen. Sp. Orchid. Pl. 311–312"	"1830-1840 [1835]"
"Orchidaceae"	""	"Habenaria eustachya"	"Rchb. f."	"Ber. Deutsch. Bot. Ges. 3: 274–275"	"1885"
"Orchidaceae"	""	"Habenaria floribunda"	"Lindl."	"Gen. Sp. Orchid. Pl. 316"	"1830-1840 [1835]"
"Orchidaceae"	""	"Habenaria heptadactyla"	"Rchb. f."	"Linnaea 22: 812–813"	"1849 [1850]"
"Orchidaceae"	""	"Habenaria leprieuri"	"Rchb. f."	"Linnaea 19: 376"	"1847 [1846]"
"Orchidaceae"	""	"Habenaria mediocris"	"Dressler"	"Bol. Inst. Bot. Univ. Guadalajara 7(1–3): 96–97, f. 2"	"1999 [2000]"
"Orchidaceae"	""	"Habenaria mesodactyla"	"Griseb."	"Fl. Brit. W. I. 644"	"1864"
"Orchidaceae"	""	"Habenaria monorrhiza"	"(Sw.) Rchb. f."	"Ber. Deutsch. Bot. Ges. 3: 274"	"1885"
"Orchidaceae"	""	"Habenaria petalodes"	"Lindl."	"Gen. Sp. Orchid. Pl. 316–317"	"1830-1840 [1835]"
"Orchidaceae"	""	"Habenaria repens"	"Nutt."	"Gen. N. Amer. Pl. 2: 190"	"1818"
"Orchidaceae"	""	"Habenaria rodeiensis"	"Barb. Rodr."	"Gen. Sp. Orchid. 2: 256, t. 799"	"1882"
"Orchidaceae"	""	"Habenaria strictissima"	"Rchb. f."	"Linnaea 18: 407"	"1844 [1845]"
"Orchidaceae"	""	"Habenaria trifida"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 1: 330"	"1815 [1816]"
"Orchidaceae"	""	"Habenaria wercklei"	"Schltr."	"Repert. Spec. Nov. Regni Veg. Beih. 19: 7"	"1923"
"Orchidaceae"	""	"Habenella"	"Small"	"Fl. S.E. U.S. 316, 1329"	"1903"
"Acanthaceae"	""	"Habracanthus"	"Nees"	"Prodr. 11: 312"	"1847"
"Acanthaceae"	"!"	"Habracanthus silvaticus"	"Nees"	"Prodr. 11: 312"	"1847"
"Boraginaceae"	"!"	"Hackelia"	"Opiz"	"Oekon.-techn. Fl. Böhm. 2(2): 146–147"	"1839"
"Boraginaceae"	""	"Hackelia mexicana"	"(Schltdl. & Cham.) I.M. Johnst."	"Contr. Gray Herb. 3(68): 46"	"1923"
"Asparagaceae"	""	"Hagenbachia"	"Nees & Mart."	"Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 11: 18"	"1823"
"Asparagaceae"	""	"Hagenbachia panamensis"	"(Standl.) Cruden"	"Phytologia 59(6): 380"	"1986"
"Gentianaceae"	""	"Halenia aquilegiella"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(3): 926"	"1938"
"Gentianaceae"	""	"Halenia euryphylla"	"C.K. Allen"	"Ann. Missouri Bot. Gard. 28(4): 459–460"	"1941"
"Gentianaceae"	""	"Halenia rhyacophila"	"C.K. Allen"	"Ann. Missouri Bot. Gard. 20(1): 168, t. 8, f. 6"	"1933"
"Cymodoceaceae"	""	"Halodule beaudettei"	"(Hartog) Hartog"	"Blumea 12: 303"	"1964"
"Cymodoceaceae"	""	"Halodule ciliata"	"(Hartog) Hartog"	"Blumea 12: 309"	"1964"
"Cymodoceaceae"	""	"Halodule wrightii"	"Asch."	"Sitzungsber. Ges. Naturf. Freunde Berlin 1868: 19"	"1868"
"Hydrocharitaceae"	""	"Halophila baillonis"	"Asch."	"J. Linn. Soc., Bot. 14(77): 317"	"1874"
"Hydrocharitaceae"	"!"	"Halophila decipiens"	"Ostenf."	"Bot. Tidsskr. 24(3): 260–261, f. s.n. [p. 261]"	"1902"
"Rubiaceae"	"!"	"Hamelia"	"Jacq."	"Enum. Syst. Pl. 2, 16"	"1760"
"Rubiaceae"	""	"Hamelia axillaris"	"Sw."	"Prodr. 46"	"1788"
"Rubiaceae"	""	"Hamelia calycosa"	"Donn. Sm."	"Bot. Gaz. 12(6): 132"	"1887"
"Rubiaceae"	""	"Hamelia macrantha"	"Little"	"Caribbean Forest. 9(3): 274"	"1948"
"Rubiaceae"	""	"Hamelia magnifolia"	"Wernham"	"J. Bot. 49(583): 210"	"1911"
"Rubiaceae"	"!"	"Hamelia patens"	"Jacq."	"Enum. Syst. Pl. 16"	"1760"
"Rubiaceae"	""	"Hamelia rovirosae"	"Wernham"	"J. Bot. 49(583): 211"	"1911"
"Rubiaceae"	""	"Hamelia sanguinea"	"T.S. Elias"	"Mem. New York Bot. Gard. 26(4): 116"	"1976"
"Rubiaceae"	""	"Hamelia xerocarpa"	"Kuntze"	"Revis. Gen. Pl. 1: 284"	"1891"
"Malvaceae"	""	"Hampea"	"Schltdl."	"Linnaea 11: 371–372"	"1837"
"Malvaceae"	""	"Hampea albipetala"	"Cuatrec."	"Lloydia 11(3): 192"	"1948 [1949]"
"Malvaceae"	""	"Hampea appendiculata"	"(Donn. Sm.) Standl."	"J. Wash. Acad. Sci. 17(15): 395"	"1927"
"Malvaceae"	""	"Hampea micrantha"	"A. Robyns"	"Ann. Missouri Bot. Gard. 55(1): 53"	"1968"
"Malvaceae"	""	"Hampea platanifolia"	"Standl."	"J. Wash. Acad. Sci. 17(15): 317"	"1927"
"Malvaceae"	""	"Hampea punctulata"	"Cuatrec."	"Phytologia 4(8): 472"	"1954"
"Malvaceae"	""	"Hampea stipitata"	"S. Watson"	"Proc. Amer. Acad. Arts 21: 460–461"	"1886"
"Bignoniaceae"	""	"Handroanthus chrysanthus"	"(Jacq.) S.O. Grose"	"Syst. Bot. 32(3): 664"	"2007"
"Bignoniaceae"	""	"Handroanthus guayacan"	"(Seem.) S.O. Grose"	"Syst. Bot. 32(3): 664"	"2007"
"Bignoniaceae"	""	"Handroanthus impetiginosus"	"(Mart. ex DC.) Mattos"	"Loefgrenia 50: 2"	"1970"
"Bignoniaceae"	""	"Handroanthus ochraceus"	"(Cham.) Mattos"	"Loefgrenia 50: 2"	"1970"
"Acanthaceae"	""	"Hansteinia"	"Oerst."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1854(8–12): 142–143"	"1855"
"Acanthaceae"	""	"Hansteinia blepharorhachis"	"(Lindau) Durkee"	"Fieldiana, Bot., n.s. 18: 43"	"1986"
"Acanthaceae"	""	"Hansteinia stricta"	"(Leonard) D.N. Gibson"	"Fieldiana, Bot. 34(6): 63"	"1972"
"Acanthaceae"	""	"Hansteinia ventricosa"	"(Donn. Sm.) D.N. Gibson"	"Fieldiana, Bot. 34(6): 63"	"1972"
"Orchidaceae"	""	"Hapalorchis"	"Schltr."	"Repert. Spec. Nov. Regni Veg. Beih. 6: 30"	"1919"
"Salicaceae"	"!"	"Hasseltia"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 7: 231–232"	"1825"
"Salicaceae"	""	"Hasseltia allenii"	"Hammel & Grayum ex M.H. Alford"	"Brittonia 58(3): 279–283, f. 1"	"2006"
"Salicaceae"	"!"	"Hasseltia floribunda"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 7: 232–233, t. 651"	"1825"
"Salicaceae"	""	"Hasseltia guatemalensis"	"Warb."	"Nat. Pflanzenfam. 3(6a): 32, f. 12, D,E"	"1893"
"Clusiaceae"	""	"Havetiopsis flexilis"	"Spruce ex Planch. & Triana"	"Ann. Sci. Nat., Bot., sér. 4, 14: 246–247"	"1860"
"Asteraceae"	""	"Hebeclinium"	"DC."	"Prodr. 5: 136"	"1836"
"Asteraceae"	""	"Hebeclinium costaricense"	"R.M. King & H. Rob."	"Phytologia 23(5): 407–408"	"1972"
"Asteraceae"	""	"Hebeclinium knappiae"	"R.M. King & H. Rob."	"Phytologia 54(1): 41–42"	"1983"
"Asteraceae"	"!"	"Hebeclinium macrophyllum"	"(L.) DC."	"Prodr. 5: 136"	"1836"
"Asteraceae"	""	"Hebeclinium reedii"	"R.M. King & H. Rob."	"Phytologia 23(5): 406–407"	"1972"
"Pteridaceae"	""	"Hecistopteris"	"J. Sm."	"London J. Bot. 1: 193"	"1842"
"Pteridaceae"	""	"Hecistopteris pumila"	"(A. Spreng.) J. Sm."	"London J. Bot. 1: 193"	"1842"
"Burseraceae"	""	"Hedwigia panamensis"	"Engl."	"Bot. Jahrb. Syst. 1: 42"	"1881"
"Chloranthaceae"	""	"Hedyosmum"	"Sw."	"Prodr. 5, 84"	"1788"
"Chloranthaceae"	"!"	"Hedyosmum bonplandianum"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 7: 165–166, t. 634–635"	"1825"
"Chloranthaceae"	""	"Hedyosmum brenesii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(1): 371"	"1937"
"Chloranthaceae"	""	"Hedyosmum burgerianum"	"D'Arcy & Liesner"	"Syst. Bot. 6(1): 79, f. 1–3"	"1981"
"Chloranthaceae"	""	"Hedyosmum correanum"	"D'Arcy & Liesner"	"Syst. Bot. 6(1): 81"	"1981"
"Chloranthaceae"	""	"Hedyosmum costaricense"	"C.E. Wood ex W.C. Burger"	"Phytologia 26(2): 132–133"	"1973"
"Chloranthaceae"	""	"Hedyosmum gentryi"	"D'Arcy & Liesner"	"Syst. Bot. 6(1): 84–85"	"1981"
"Chloranthaceae"	""	"Hedyosmum goudotianum"	"Solms"	"Prodr. 16(1): 482"	"1869"
"Chloranthaceae"	""	"Hedyosmum mexicanum"	"C. Cordem."	"Adansonia 3: 307"	"1863"
"Chloranthaceae"	""	"Hedyosmum scaberrimum"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 4(8): 200–201"	"1929"
"Melastomataceae"	""	"Heeria cupheoides"	"Benth."	"Bot. Voy. Sulphur 93, t. 33"	"1844"
"Olacaceae"	"!!"	"Heisteria"	"Jacq."	"Enum. Syst. Pl. 4, 20"	"1760"
"Olacaceae"	""	"Heisteria acuminata"	"(Bonpl.) Engl."	"Fl. Bras. 12(2): 14"	"1872"
"Olacaceae"	""	"Heisteria concinna"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 8(3): 137"	"1930"
"Olacaceae"	""	"Heisteria latifolia"	"Standl."	"J. Wash. Acad. Sci. 17(1): 8"	"1927"
"Olacaceae"	"!"	"Heisteria macrophylla"	"Oerst."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1856(3–7): 40"	"1856"
"Olacaceae"	""	"Heisteria povedae"	"Q. Jiménez & S. Knapp"	"Bull. Nat. Hist. Mus. London, Bot. 30(1): 1–5, f. 1"	"2000"
"Olacaceae"	"!"	"Heisteria scandens"	"Ducke"	"Arch. Jard. Bot. Rio de Janeiro 4: 9"	"1925"
"Gentianaceae"	""	"Helia"	"Mart."	"Nov. Gen. Sp. Pl. 2(2): 122"	"1826 [1827]"
"Heliconiaceae"	"!"	"Heliconia"	"L."	"Mant. Pl. 2: 147, 211"	"1771"
"Heliconiaceae"	""	"Heliconia atropurpurea"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 15, t. 20"	"1979"
"Heliconiaceae"	""	"Heliconia aurantiaca"	"Ghiesbr."	"Ill. Hort. 9: t. 332"	"1862"
"Heliconiaceae"	""	"Heliconia barryana"	"W.J. Kress"	"Selbyana 9: 165, f. 6"	"1986"
"Heliconiaceae"	""	"Heliconia bella"	"W.J. Kress"	"Selbyana 9: 158, f. 2"	"1986"
"Heliconiaceae"	""	"Heliconia berguidoi"	"Rod. Flores, C. Black & A. Ibáñez"	"PhytoKeys 77: 24–29, f. 2–4"	"2017"
"Heliconiaceae"	""	"Heliconia bihai"	"L."	"Mant. Pl. 2: 211"	"1771"
"Heliconiaceae"	""	"Heliconia brachyantha"	"L. Andersson"	"Opera Bot. 82: 64, f. 41B, 42B–D"	"1985"
"Heliconiaceae"	""	"Heliconia clinophila"	"R.R. Sm."	"Phytologia 30(3): 212–214, f. 2"	"1975"
"Heliconiaceae"	""	"Heliconia colgantea"	"R.R. Sm. ex G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 18, t. 34, 36"	"1979"
"Heliconiaceae"	""	"Heliconia cucullata"	"W.J. Kress & L. Andersson"	"Selbyana 11: 49, f. 1"	"1989"
"Heliconiaceae"	""	"Heliconia curtispatha"	"Petersen"	"Fl. Bras. 3(3): 15"	"1890"
"Heliconiaceae"	""	"Heliconia danielsiana"	"W.J. Kress"	"J. Arnold Arbor. 65(4): 507, f. 13, t. 8A,D"	"1984"
"Heliconiaceae"	""	"Heliconia darienensis"	"L. Andersson"	"Opera Bot. 111: 69–70, f. 37E, 41E, 42A"	"1992"
"Heliconiaceae"	""	"Heliconia estherae"	"Abalo & G. Morales"	"Phytologia 51(1): 28–29, f. sn"	"1982"
"Heliconiaceae"	""	"Heliconia faunorum"	"W.J. Kress & L. Andersson"	"Selbyana 11: 52, f. 2"	"1989"
"Heliconiaceae"	"!"	"Heliconia hirsuta"	"L. f."	"Suppl. Pl. 158–159"	"1781 [1782]"
"Heliconiaceae"	""	"Heliconia ignescens"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 22, t. 9"	"1979"
"Heliconiaceae"	""	"Heliconia imbricata"	"(Kuntze) Baker"	"Ann. Bot. (Oxford) 7(26): 191"	"1893"
"Heliconiaceae"	""	"Heliconia irrasa"	"Lane ex R.R. Sm."	"Phytologia 30(2): 66–70, f. 2"	"1975"
"Heliconiaceae"	""	"Heliconia lankesteri"	"Standl."	"J. Wash. Acad. Sci. 17(7): 162"	"1927"
"Heliconiaceae"	""	"Heliconia latispatha"	"Benth."	"Bot. Voy. Sulphur 170–171"	"1844 [1846]"
"Heliconiaceae"	""	"Heliconia lennartiana"	"W.J. Kress"	"Selbyana 9: 161–163, f. 4"	"1986"
"Heliconiaceae"	""	"Heliconia lindsayana"	"W.J. Kress"	"Selbyana 9: 158–161, f. 3"	"1986"
"Heliconiaceae"	""	"Heliconia longa"	"(Griggs) H.J.P. Winkl."	"Nat. Pflanzenfam. (ed. 2) 15a: 536"	"1930"
"Heliconiaceae"	""	"Heliconia longiflora"	"R.R. Sm."	"Phytologia 36(3): 255–256, f. 1"	"1977"
"Heliconiaceae"	""	"Heliconia lophocarpa"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 31, t. 17"	"1979"
"Heliconiaceae"	""	"Heliconia lutea"	"W.J. Kress"	"Selbyana 9: 163–165, f. 5"	"1986"
"Heliconiaceae"	""	"Heliconia maculata"	"W.J. Kress"	"J. Arnold Arbor. 62(2): 244–246, f. 1"	"1981"
"Heliconiaceae"	""	"Heliconia magnifica"	"W.J. Kress"	"J. Arnold Arbor. 62(2): 246–248, f. 2"	"1981"
"Heliconiaceae"	""	"Heliconia marginata"	"(Griggs) Pittier"	"Man. Pl. Usual. Venez. 299"	"1926"
"Heliconiaceae"	""	"Heliconia mariae"	"Hook. f."	"J. Proc. Linn. Soc., Bot. 7: 69"	"1864"
"Heliconiaceae"	""	"Heliconia mathiasiae"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 33, t. 1, 3"	"1979"
"Heliconiaceae"	""	"Heliconia metallica"	"Planch. & Linden ex Hook."	"Bot. Mag. 88: t. 5315"	"1862"
"Heliconiaceae"	""	"Heliconia monteverdensis"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 34, t. 27"	"1979"
"Heliconiaceae"	""	"Heliconia necrobracteata"	"W.J. Kress"	"J. Arnold Arbor. 62(2): 248–250, f. 3"	"1981"
"Heliconiaceae"	""	"Heliconia nigripraefixa"	"Dodson & A.H. Gentry"	"Selbyana 2(2–3): 296–297, t. 2D"	"1978"
"Heliconiaceae"	""	"Heliconia nutans"	"Woodson"	"Ann. Missouri Bot. Gard. 26(4): 276"	"1939"
"Heliconiaceae"	""	"Heliconia osaënsis"	"Cufod."	"Arch. Bot. Sist. 9(3–4): 189"	"1933"
"Heliconiaceae"	""	"Heliconia platystachys"	"Baker"	"Ann. Bot. (Oxford) 7(26): 194–195"	"1893"
"Heliconiaceae"	"!"	"Heliconia pogonantha"	"Cufod."	"Arch. Bot. Sist. 9(3–4): 191–192"	"1933"
"Heliconiaceae"	"!"	"Heliconia psittacorum"	"L. f."	"Suppl. Pl. 158"	"1781 [1782]"
"Heliconiaceae"	""	"Heliconia ramonensis"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 39, t. 43"	"1979"
"Heliconiaceae"	"!"	"Heliconia reticulata"	"(Griggs) H.J.P. Winkl."	"Nat. Pflanzenfam. (ed. 2) 15a: 536"	"1930"
"Heliconiaceae"	""	"Heliconia rostrata"	"Ruiz & Pav."	"Fl. Peruv. 3: 71, t. 305"	"1802"
"Heliconiaceae"	""	"Heliconia sarapiquensis"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 41, t. 26"	"1979"
"Heliconiaceae"	""	"Heliconia scarlatina"	"Abalo & G. Morales"	"Phytologia 51(1): 58–59, f. sn"	"1982"
"Heliconiaceae"	""	"Heliconia secunda"	"R.R. Sm."	"Phytologia 30(3): 214, f. 3"	"1975"
"Heliconiaceae"	"!"	"Heliconia spathocircinata"	"Aristeg."	"Bol. Soc. Venez. Ci. Nat. 22(98–99): 18, 20, t."	"1961"
"Heliconiaceae"	""	"Heliconia spissa"	"Griggs"	"Bull. Torrey Bot. Club 30(12): 652"	"1903"
"Heliconiaceae"	""	"Heliconia stilesii"	"W.J. Kress"	"Brenesia 19–20: 202–204, f. 1"	"1982"
"Heliconiaceae"	""	"Heliconia subulata"	"Ruiz & Pav."	"Fl. Peruv. 3: 70–71, t. 303, f. b"	"1802"
"Heliconiaceae"	""	"Heliconia tacarcunae"	"L. Andersson"	"Opera Bot. 82: 113, f. 80M, 83A"	"1985"
"Heliconiaceae"	""	"Heliconia talamancana"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 42, t. 39"	"1979"
"Heliconiaceae"	"!"	"Heliconia tortuosa"	"Griggs"	"Bull. Torrey Bot. Club 30(12): 650, t. 29, f. 1"	"1903"
"Heliconiaceae"	""	"Heliconia trichocarpa"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 44, t. 33"	"1979"
"Heliconiaceae"	""	"Heliconia vaginalis"	"Benth."	"Bot. Voy. Sulphur 171"	"1844 [1846]"
"Heliconiaceae"	""	"Heliconia villosa"	"Klotzsch"	"Linnaea 20: 463"	"1847"
"Heliconiaceae"	""	"Heliconia wagneriana"	"Petersen"	"Fl. Bras. 3(3): 13–14"	"1890"
"Heliconiaceae"	""	"Heliconia wilsonii"	"G.S. Daniels & F.G. Stiles"	"Brenesia 15(Supl.): 46, t. 3–4"	"1979"
"Heliconiaceae"	""	"Heliconia xanthovillosa"	"W.J. Kress"	"J. Arnold Arbor. 62(2): 253–255, f. 5"	"1981"
"Moraceae"	""	"Helicostylis"	"Trécul"	"Ann. Sci. Nat., Bot., sér. 3, 8: 134"	"1847"
"Moraceae"	"!"	"Helicostylis tomentosa"	"(Poepp. & Endl.) Rusby"	"Mem. Torrey Bot. Club 6(1): 120"	"1896"
"Moraceae"	""	"Helicostylis tovarensis"	"(Klotzsch & H. Karst.) C.C. Berg"	"Acta Bot. Neerl. 18(3): 464"	"1969"
"Malvaceae"	"!"	"Helicteres baruensis"	"Jacq."	"Enum. Syst. Pl. 30"	"1760"
"Malvaceae"	"!"	"Helicteres guazumifolia"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 5: 304"	"1821 [1822]"
"Malvaceae"	""	"Helicteres jamaicensis"	"Jacq."	"Enum. Syst. Pl. 30"	"1760"
"Malvaceae"	"!"	"Heliocarpus americanus"	"L."	"Sp. Pl. 1: 448"	"1753"
"Malvaceae"	""	"Heliocarpus appendiculatus"	"Turcz."	"Bull. Soc. Imp. Naturalistes Moscou 31(1): 226"	"1858"
"Malvaceae"	""	"Heliocarpus popayanensis"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 5: 341"	"1821 [1823]"
"Asteraceae"	"!!"	"Heliopsis"	"Pers."	"Syn. Pl. 2: 473"	"1807"
"Asteraceae"	""	"Heliopsis buphthalmoides"	"(Jacq.) Dunal"	"Mém. Mus. Hist. Nat. 5: 57"	"1819"
"Asteraceae"	"*"	"Heliopsis oppositifolia"	"(Lam.) S. Díaz"	"Revista Acad. Colomb. Ci. Exact. 17(67): 647"	"1990"
"Heliotropiaceae"	""	"Heliotropium"	"L."	"Sp. Pl. 1: 130"	"1753"
"Heliotropiaceae"	""	"Heliotropium curassavicum"	"L."	"Sp. Pl. 1: 130"	"1753"
"Heliotropiaceae"	""	"Heliotropium indicum"	"L."	"Sp. Pl. 1: 130"	"1753"
"Heliotropiaceae"	""	"Heliotropium lagoense"	"(Warm.) Gürke"	"Nat. Pflanzenfam. 4(3a): 97"	"1893 [1894]"
"Orchidaceae"	""	"Helleriella"	"A.D. Hawkes"	"Phytologia 14(1): 4"	"1966"
"Orchidaceae"	""	"Helleriella nicaraguensis"	"A.D. Hawkes"	"Phytologia 14(1): 4–6, t. 2"	"1966"
"Balanophoraceae"	"!!"	"Helosis"	"Rich."	"Mém. Mus. Hist. Nat. 8: 416, 432"	"1822"
"Balanophoraceae"	""	"Helosis cayanensis"	"(Sw.) Spreng."	"Syst. Veg. [Sprengel] 3: 765"	"1826"
"Hemidictyaceae"	"!"	"Hemidictyum"	"C. Presl"	"Tent. Pterid. 110–111, t. 3, f. 24–26"	"1836"
"Hemidictyaceae"	""	"Hemidictyum marginatum"	"(L.) C. Presl"	"Tent. Pterid. 111, t. 3, f. 24"	"1836"
"Pteridaceae"	"!"	"Hemionitis"	"L."	"Sp. Pl. 2: 1077"	"1753"
"Pteridaceae"	""	"Hemionitis palmata"	"L."	"Sp. Pl. 2: 1077–1078"	"1753"
"Pteridaceae"	""	"Hemionitis rufa"	"(L.) Sw."	"J. Bot. (Schrader) 1800(2): 16"	"1801"
"Urticaceae"	"!"	"Hemistylus"	"Benth."	"Pl. Hartw. 123"	"1843"
"Melastomataceae"	""	"Henriettea"	"DC."	"Prodr. 3: 178"	"1828"
"Melastomataceae"	""	"Henriettea cuneata"	"(Standl.) L.O. Williams"	"Fieldiana, Bot. 29(10): 565"	"1963"
"Melastomataceae"	""	"Henriettea fascicularis"	"(Sw.) M. Gómez"	"Anales Soc. Esp. Hist. Nat. 23: 68"	"1894"
"Melastomataceae"	""	"Henriettea fissanthera"	"(Gleason) Penneys, Michelang., Judd & Almeda"	"Syst. Bot. 35(4): 797"	"2010"
"Melastomataceae"	""	"Henriettea odorata"	"(Markgr.) Penneys, Michelang., Judd & Almeda"	"Syst. Bot. 35(4): 798"	"2010"
"Melastomataceae"	""	"Henriettea seemannii"	"(Naudin) L.O. Williams"	"Fieldiana, Bot. 29(10): 566"	"1963"
"Melastomataceae"	""	"Henriettea strigosa"	"Gleason"	"Publ. Carnegie Inst. Wash. 522: 340"	"1940"
"Melastomataceae"	""	"Henriettea succosa"	"(Aubl.) DC."	"Prodr. 3: 178"	"1828"
"Melastomataceae"	""	"Henriettea trachyphylla"	"(Triana) Penneys, Michelang., Judd & Almeda"	"Syst. Bot. 35(4): 798"	"2010"
"Melastomataceae"	""	"Henriettea tuberculosa"	"(Donn. Sm.) L.O. Williams"	"Fieldiana, Bot. 29(10): 566"	"1963"
"Melastomataceae"	""	"Henriettella densiflora"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 4(8): 247"	"1929"
"Acanthaceae"	""	"Henrya insularis"	"Nees"	"Bot. Voy. Sulphur pl. 49"	"1844 [1845]"
"Iridaceae"	""	"Herbertia"	"Sweet"	"Brit. Fl. Gard. 3: pl. 222"	"1827"
"Malvaceae"	""	"Herissantia crispa"	"(L.) Brizicky"	"J. Arnold Arbor. 49(2): 279"	"1968"
"Hernandiaceae"	""	"Hernandia"	"L."	"Sp. Pl. 2: 981"	"1753"
"Hernandiaceae"	""	"Hernandia didymantha"	"Donn. Sm."	"Bot. Gaz. 31(2): 120"	"1901"
"Hernandiaceae"	""	"Hernandia stenura"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(4): 1553"	"1938"
"Hernandiaceae"	""	"Hernandia wendtii"	"Espejo"	"Fl. Veracruz 67: 14, f. 3"	"1992"
"Acanthaceae"	""	"Herpetacanthus panamensis"	"Leonard"	"J. Wash. Acad. Sci. 32(6): 185"	"1942"
"Malvaceae"	""	"Herrania"	"Goudot"	"Ann. Sci. Nat., Bot., sér. 3, 2: 230"	"1844"
"Malvaceae"	""	"Herrania nycterodendron"	"R.E. Schult."	"Caldasia 2(6): 21–24, pl. s.n. [p. 22 & 26]"	"1943"
"Malvaceae"	""	"Herrania pulcherrima"	"Goudot"	"Ann. Sci. Nat., Bot., sér. 3, 2: 232"	"1844"
"Malvaceae"	""	"Herrania purpurea"	"(Pittier) R.E. Schult."	"Caldasia 2(9): 333"	"1944"
"Rosaceae"	""	"Hesperomeles"	"Lindl."	"Edwards's Bot. Reg. 23: ad t. 1956"	"1837"
"Rosaceae"	"*"	"Hesperomeles heterophylla"	"Hook."	"Icon. Pl. 9: t. 846."	"1852 [1851]"
"Rosaceae"	""	"Hesperomeles obtusifolia"	"(Pers.) Lindl."	"Edwards's Bot. Reg. 23: , ad t. 1956"	"1837"
"Pontederiaceae"	"!"	"Heteranthera limosa"	"(Sw.) Willd."	"Ges. Naturf. Freunde Berlin Neue Schriften 3: 439"	"1801"
"Pontederiaceae"	"!"	"Heteranthera reniformis"	"Ruiz & Pav."	"Fl. Peruv. 1: 43, pl. 71, f. a"	"1798"
